business_unit,month,service,workload_count,allocated_cost_gbp,share_of_bu_pct,variance_vs_prior_month_pct
Insurance,2026-01-01,Windows Server,1,606.24,0.85,-0.35
Insurance,2026-02-01,API Gateway,4,1476.53,2.28,-10.96
Insurance,2026-02-01,Active Directory,1,391.23,0.6,-9.84
Insurance,2026-02-01,CICS Transaction Server,1,7636.74,11.81,-12.04
Insurance,2026-02-01,COBOL Batch,1,1823.29,2.82,-14.79
Insurance,2026-02-01,Compute Instances,2,529.4,0.82,-11.41
Insurance,2026-02-01,Container Registry,2,300.58,0.46,-7.93
Insurance,2026-02-01,Content Delivery,1,173.97,0.27,-11.38
Insurance,2026-02-01,Data Warehouse,2,529.39,0.82,-12.61
Insurance,2026-02-01,IMS Transaction Manager,1,2215.7,3.43,-3.13
Insurance,2026-02-01,JCL Scheduler,2,2369.47,3.66,-9.64
Insurance,2026-02-01,Kubernetes Service,4,531.49,0.82,-10.05
Insurance,2026-02-01,MQ for z/OS,1,5130.73,7.93,-11.88
Insurance,2026-02-01,Message Queue,1,110.0,0.17,-11.85
Insurance,2026-02-01,NetApp Storage,2,113.24,0.18,-12.05
Insurance,2026-02-01,Object Storage,5,4312.1,6.67,-8.45
Insurance,2026-02-01,Oracle Database,3,291.09,0.45,-6.32
Insurance,2026-02-01,RACF Security,1,3924.26,6.07,-8.15
Insurance,2026-02-01,Red Hat Enterprise Linux,1,120.3,0.19,-12.42
Insurance,2026-02-01,SMF Analytics,4,8829.86,13.65,-7.56
Insurance,2026-02-01,Secrets Manager,1,164.35,0.25,-5.0
Insurance,2026-02-01,Serverless Functions,1,39.85,0.06,-11.01
Insurance,2026-02-01,Streaming Ingest,1,641.7,0.99,-3.75
Insurance,2026-02-01,Tape Virtualisation,2,2651.0,4.1,-10.64
Insurance,2026-02-01,Tomcat,1,53.32,0.08,-8.45
Insurance,2026-02-01,VSAM Storage,2,18928.96,29.26,-7.56
Insurance,2026-02-01,Veeam Backup,5,870.03,1.34,-9.96
Insurance,2026-02-01,Windows Server,1,529.93,0.82,-12.59
Insurance,2026-03-01,API Gateway,4,1634.66,2.17,10.71
Insurance,2026-03-01,Active Directory,1,431.35,0.57,10.25
Insurance,2026-03-01,CICS Transaction Server,1,8807.68,11.7,15.33
Insurance,2026-03-01,COBOL Batch,1,2299.16,3.05,26.1
Insurance,2026-03-01,Compute Instances,2,592.64,0.79,11.95
Insurance,2026-03-01,Container Registry,2,322.42,0.43,7.27
Insurance,2026-03-01,Content Delivery,1,190.06,0.25,9.25
Insurance,2026-03-01,Data Warehouse,2,603.01,0.8,13.91
Insurance,2026-03-01,IMS Transaction Manager,1,2413.97,3.21,8.95
Insurance,2026-03-01,JCL Scheduler,2,2814.7,3.74,18.79
Insurance,2026-03-01,Kubernetes Service,4,573.12,0.76,7.83
Insurance,2026-03-01,MQ for z/OS,1,6382.67,8.48,24.4
Insurance,2026-03-01,Message Queue,1,123.97,0.16,12.7
Insurance,2026-03-01,NetApp Storage,2,128.37,0.17,13.36
Insurance,2026-03-01,Object Storage,5,4934.11,6.56,14.42
Insurance,2026-03-01,Oracle Database,3,320.6,0.43,10.14
Insurance,2026-03-01,RACF Security,1,4690.96,6.23,19.54
Insurance,2026-03-01,Red Hat Enterprise Linux,1,137.33,0.18,14.16
Insurance,2026-03-01,SMF Analytics,4,10248.96,13.62,16.07
Insurance,2026-03-01,Secrets Manager,1,169.3,0.22,3.01
Insurance,2026-03-01,Serverless Functions,1,47.39,0.06,18.92
Insurance,2026-03-01,Streaming Ingest,1,704.36,0.94,9.76
Insurance,2026-03-01,Tape Virtualisation,2,3126.46,4.15,17.94
Insurance,2026-03-01,Tomcat,1,57.32,0.08,7.5
Insurance,2026-03-01,VSAM Storage,2,21964.01,29.18,16.03
Insurance,2026-03-01,Veeam Backup,5,960.66,1.28,10.42
Insurance,2026-03-01,Windows Server,1,590.54,0.78,11.44
Insurance,2026-04-01,API Gateway,4,1589.61,2.25,-2.76
Insurance,2026-04-01,Active Directory,1,399.35,0.57,-7.42
Insurance,2026-04-01,CICS Transaction Server,1,8166.47,11.58,-7.28
Insurance,2026-04-01,COBOL Batch,1,2110.82,2.99,-8.19
Insurance,2026-04-01,Compute Instances,2,576.94,0.82,-2.65
Insurance,2026-04-01,Container Registry,2,321.01,0.46,-0.44
Insurance,2026-04-01,Content Delivery,1,183.74,0.26,-3.33
Insurance,2026-04-01,Data Warehouse,2,573.97,0.81,-4.82
Insurance,2026-04-01,IMS Transaction Manager,1,2383.61,3.38,-1.26
Insurance,2026-04-01,JCL Scheduler,2,2601.08,3.69,-7.59
Insurance,2026-04-01,Kubernetes Service,4,583.2,0.83,1.76
Insurance,2026-04-01,MQ for z/OS,1,5746.33,8.15,-9.97
Insurance,2026-04-01,Message Queue,1,118.4,0.17,-4.49
Insurance,2026-04-01,NetApp Storage,2,121.14,0.17,-5.63
Insurance,2026-04-01,Object Storage,5,4811.0,6.82,-2.5
Insurance,2026-04-01,Oracle Database,3,317.7,0.45,-0.9
Insurance,2026-04-01,RACF Security,1,4508.65,6.39,-3.89
Insurance,2026-04-01,Red Hat Enterprise Linux,1,135.21,0.19,-1.54
Insurance,2026-04-01,SMF Analytics,4,9279.74,13.16,-9.46
Insurance,2026-04-01,Secrets Manager,1,170.9,0.24,0.95
Insurance,2026-04-01,Serverless Functions,1,44.61,0.06,-5.87
Insurance,2026-04-01,Streaming Ingest,1,682.98,0.97,-3.04
Insurance,2026-04-01,Tape Virtualisation,2,3021.3,4.28,-3.36
Insurance,2026-04-01,Tomcat,1,57.76,0.08,0.77
Insurance,2026-04-01,VSAM Storage,2,20510.23,29.08,-6.62
Insurance,2026-04-01,Veeam Backup,5,932.54,1.32,-2.93
Insurance,2026-04-01,Windows Server,1,592.36,0.84,0.31
Insurance,2026-05-01,API Gateway,4,1613.36,2.26,1.49
Insurance,2026-05-01,Active Directory,1,411.6,0.58,3.07
Insurance,2026-05-01,CICS Transaction Server,1,8320.55,11.66,1.89
Insurance,2026-05-01,COBOL Batch,1,2090.1,2.93,-0.98
Insurance,2026-05-01,Compute Instances,2,573.97,0.8,-0.51
Insurance,2026-05-01,Container Registry,2,314.36,0.44,-2.07
Insurance,2026-05-01,Content Delivery,1,185.44,0.26,0.93
Insurance,2026-05-01,Data Warehouse,2,604.91,0.85,5.39
Insurance,2026-05-01,IMS Transaction Manager,1,2377.91,3.33,-0.24
Insurance,2026-05-01,JCL Scheduler,2,2591.13,3.63,-0.38
Insurance,2026-05-01,Kubernetes Service,4,587.41,0.82,0.72
Insurance,2026-05-01,MQ for z/OS,1,6029.75,8.45,4.93
Insurance,2026-05-01,Message Queue,1,125.98,0.18,6.4
Insurance,2026-05-01,NetApp Storage,2,125.7,0.18,3.76
Insurance,2026-05-01,Object Storage,5,4793.21,6.71,-0.37
Insurance,2026-05-01,Oracle Database,3,306.07,0.43,-3.66
Insurance,2026-05-01,RACF Security,1,4383.03,6.14,-2.79
Insurance,2026-05-01,Red Hat Enterprise Linux,1,128.32,0.18,-5.1
Insurance,2026-05-01,SMF Analytics,4,9385.75,13.15,1.14
Insurance,2026-05-01,Secrets Manager,1,172.8,0.24,1.11
Insurance,2026-05-01,Serverless Functions,1,44.22,0.06,-0.87
Insurance,2026-05-01,Streaming Ingest,1,669.03,0.94,-2.04
Insurance,2026-05-01,Tape Virtualisation,2,2860.6,4.01,-5.32
Insurance,2026-05-01,Tomcat,1,56.27,0.08,-2.58
Insurance,2026-05-01,VSAM Storage,2,21073.28,29.52,2.75
Insurance,2026-05-01,Veeam Backup,5,952.55,1.33,2.15
Insurance,2026-05-01,Windows Server,1,607.56,0.85,2.57
Insurance,2026-06-01,API Gateway,4,1602.32,2.17,-0.68
Insurance,2026-06-01,Active Directory,1,425.94,0.58,3.48
Insurance,2026-06-01,CICS Transaction Server,1,8587.6,11.61,3.21
Insurance,2026-06-01,COBOL Batch,1,2252.87,3.05,7.79
Insurance,2026-06-01,Compute Instances,2,574.65,0.78,0.12
Insurance,2026-06-01,Container Registry,2,317.94,0.43,1.14
Insurance,2026-06-01,Content Delivery,1,186.1,0.25,0.36
Insurance,2026-06-01,Data Warehouse,2,585.55,0.79,-3.2
Insurance,2026-06-01,IMS Transaction Manager,1,2533.04,3.42,6.52
Insurance,2026-06-01,JCL Scheduler,2,2740.53,3.7,5.77
Insurance,2026-06-01,Kubernetes Service,4,571.15,0.77,-2.77
Insurance,2026-06-01,MQ for z/OS,1,6211.16,8.4,3.01
Insurance,2026-06-01,Message Queue,1,119.33,0.16,-5.28
Insurance,2026-06-01,NetApp Storage,2,124.63,0.17,-0.85
Insurance,2026-06-01,Object Storage,5,4787.12,6.47,-0.13
Insurance,2026-06-01,Oracle Database,3,316.69,0.43,3.47
Insurance,2026-06-01,RACF Security,1,4491.2,6.07,2.47
Insurance,2026-06-01,Red Hat Enterprise Linux,1,134.48,0.18,4.8
Insurance,2026-06-01,SMF Analytics,4,9856.13,13.32,5.01
Insurance,2026-06-01,Secrets Manager,1,170.4,0.23,-1.39
Insurance,2026-06-01,Serverless Functions,1,42.07,0.06,-4.86
Insurance,2026-06-01,Streaming Ingest,1,693.85,0.94,3.71
Insurance,2026-06-01,Tape Virtualisation,2,3024.74,4.09,5.74
Insurance,2026-06-01,Tomcat,1,55.4,0.07,-1.55
Insurance,2026-06-01,VSAM Storage,2,22048.15,29.8,4.63
Insurance,2026-06-01,Veeam Backup,5,935.39,1.26,-1.8
Insurance,2026-06-01,Windows Server,1,588.94,0.8,-3.06
Insurance,2026-07-01,API Gateway,4,1660.97,2.26,3.66
Insurance,2026-07-01,Active Directory,1,425.13,0.58,-0.19
Insurance,2026-07-01,CICS Transaction Server,1,8535.45,11.61,-0.61
Insurance,2026-07-01,COBOL Batch,1,2197.78,2.99,-2.45
Insurance,2026-07-01,Compute Instances,2,610.16,0.83,6.18
Insurance,2026-07-01,Container Registry,2,327.13,0.45,2.89
Insurance,2026-07-01,Content Delivery,1,195.02,0.27,4.79
Insurance,2026-07-01,Data Warehouse,2,585.53,0.8,-0.0
Insurance,2026-07-01,IMS Transaction Manager,1,2496.19,3.4,-1.45
Insurance,2026-07-01,JCL Scheduler,2,2686.79,3.66,-1.96
Insurance,2026-07-01,Kubernetes Service,4,593.5,0.81,3.91
Insurance,2026-07-01,MQ for z/OS,1,6284.89,8.55,1.19
Insurance,2026-07-01,Message Queue,1,125.56,0.17,5.22
Insurance,2026-07-01,NetApp Storage,2,125.98,0.17,1.08
Insurance,2026-07-01,Object Storage,5,4788.89,6.52,0.04
Insurance,2026-07-01,Oracle Database,3,322.19,0.44,1.74
Insurance,2026-07-01,RACF Security,1,4638.97,6.31,3.29
Insurance,2026-07-01,Red Hat Enterprise Linux,1,134.83,0.18,0.26
Insurance,2026-07-01,SMF Analytics,4,9900.87,13.47,0.45
Insurance,2026-07-01,Secrets Manager,1,179.37,0.24,5.26
Insurance,2026-07-01,Serverless Functions,1,45.82,0.06,8.91
Insurance,2026-07-01,Streaming Ingest,1,694.18,0.94,0.05
Insurance,2026-07-01,Tape Virtualisation,2,3093.46,4.21,2.27
Insurance,2026-07-01,Tomcat,1,57.64,0.08,4.04
Insurance,2026-07-01,VSAM Storage,2,21202.11,28.85,-3.84
Insurance,2026-07-01,Veeam Backup,5,974.12,1.33,4.14
Insurance,2026-07-01,Windows Server,1,616.19,0.84,4.63
Insurance,2026-08-01,API Gateway,4,1610.11,2.24,-3.06
Insurance,2026-08-01,Active Directory,1,418.23,0.58,-1.62
Insurance,2026-08-01,CICS Transaction Server,1,8439.93,11.75,-1.12
Insurance,2026-08-01,COBOL Batch,1,2143.09,2.98,-2.49
Insurance,2026-08-01,Compute Instances,2,577.84,0.8,-5.3
Insurance,2026-08-01,Container Registry,2,314.6,0.44,-3.83
Insurance,2026-08-01,Content Delivery,1,184.55,0.26,-5.37
Insurance,2026-08-01,Data Warehouse,2,581.11,0.81,-0.75
Insurance,2026-08-01,IMS Transaction Manager,1,2413.4,3.36,-3.32
Insurance,2026-08-01,JCL Scheduler,2,2595.8,3.61,-3.39
Insurance,2026-08-01,Kubernetes Service,4,579.02,0.81,-2.44
Insurance,2026-08-01,MQ for z/OS,1,6132.22,8.54,-2.43
Insurance,2026-08-01,Message Queue,1,118.88,0.17,-5.32
Insurance,2026-08-01,NetApp Storage,2,125.84,0.18,-0.11
Insurance,2026-08-01,Object Storage,5,4819.15,6.71,0.63
Insurance,2026-08-01,Oracle Database,3,312.76,0.44,-2.93
Insurance,2026-08-01,RACF Security,1,4453.08,6.2,-4.01
Insurance,2026-08-01,Red Hat Enterprise Linux,1,130.37,0.18,-3.31
Insurance,2026-08-01,SMF Analytics,4,9728.18,13.55,-1.74
Insurance,2026-08-01,Secrets Manager,1,168.49,0.23,-6.07
Insurance,2026-08-01,Serverless Functions,1,45.77,0.06,-0.11
Insurance,2026-08-01,Streaming Ingest,1,702.09,0.98,1.14
Insurance,2026-08-01,Tape Virtualisation,2,2940.74,4.09,-4.94
Insurance,2026-08-01,Tomcat,1,58.1,0.08,0.8
Insurance,2026-08-01,VSAM Storage,2,20674.82,28.79,-2.49
Insurance,2026-08-01,Veeam Backup,5,949.26,1.32,-2.55
Insurance,2026-08-01,Windows Server,1,598.86,0.83,-2.81
Insurance,2026-09-01,API Gateway,4,1632.36,2.21,1.38
Insurance,2026-09-01,Active Directory,1,410.38,0.56,-1.88
Insurance,2026-09-01,CICS Transaction Server,1,8710.56,11.81,3.21
Insurance,2026-09-01,COBOL Batch,1,2221.12,3.01,3.64
Insurance,2026-09-01,Compute Instances,2,569.46,0.77,-1.45
Insurance,2026-09-01,Container Registry,2,321.15,0.44,2.08
Insurance,2026-09-01,Content Delivery,1,186.24,0.25,0.92
Insurance,2026-09-01,Data Warehouse,2,578.05,0.78,-0.53
Insurance,2026-09-01,IMS Transaction Manager,1,2468.51,3.35,2.28
Insurance,2026-09-01,JCL Scheduler,2,2664.56,3.61,2.65
Insurance,2026-09-01,Kubernetes Service,4,569.62,0.77,-1.62
Insurance,2026-09-01,MQ for z/OS,1,6329.73,8.58,3.22
Insurance,2026-09-01,Message Queue,1,123.15,0.17,3.59
Insurance,2026-09-01,NetApp Storage,2,123.69,0.17,-1.71
Insurance,2026-09-01,Object Storage,5,4605.39,6.24,-4.44
Insurance,2026-09-01,Oracle Database,3,313.66,0.43,0.29
Insurance,2026-09-01,RACF Security,1,4589.46,6.22,3.06
Insurance,2026-09-01,Red Hat Enterprise Linux,1,129.58,0.18,-0.61
Insurance,2026-09-01,SMF Analytics,4,10008.38,13.57,2.88
Insurance,2026-09-01,Secrets Manager,1,165.89,0.22,-1.54
Insurance,2026-09-01,Serverless Functions,1,43.43,0.06,-5.11
Insurance,2026-09-01,Streaming Ingest,1,664.96,0.9,-5.29
Insurance,2026-09-01,Tape Virtualisation,2,3168.29,4.3,7.74
Insurance,2026-09-01,Tomcat,1,56.83,0.08,-2.19
Insurance,2026-09-01,VSAM Storage,2,21570.54,29.25,4.33
Insurance,2026-09-01,Veeam Backup,5,936.61,1.27,-1.33
Insurance,2026-09-01,Windows Server,1,589.9,0.8,-1.5
Internal Audit,2025-10-01,COBOL Batch,2,6893.47,10.18,
Internal Audit,2025-10-01,Compute Instances,2,735.63,1.09,
Internal Audit,2025-10-01,Container Registry,1,78.88,0.12,
Internal Audit,2025-10-01,Data Warehouse,1,85.39,0.13,
Internal Audit,2025-10-01,IMS Transaction Manager,3,20610.38,30.43,
Internal Audit,2025-10-01,JCL Scheduler,2,5151.72,7.61,
Internal Audit,2025-10-01,Kubernetes Service,1,560.15,0.83,
Internal Audit,2025-10-01,Log Analytics,3,242.82,0.36,
Internal Audit,2025-10-01,Managed PostgreSQL,4,324.82,0.48,
Internal Audit,2025-10-01,Managed Redis,2,546.63,0.81,
Internal Audit,2025-10-01,Message Queue,2,247.14,0.36,
Internal Audit,2025-10-01,Nagios Monitoring,3,445.45,0.66,
Internal Audit,2025-10-01,NetApp Storage,1,723.11,1.07,
Internal Audit,2025-10-01,RACF Security,1,1574.91,2.33,
Internal Audit,2025-10-01,SMF Analytics,3,2879.68,4.25,
Internal Audit,2025-10-01,Secrets Manager,1,216.35,0.32,
Internal Audit,2025-10-01,Serverless Functions,2,261.04,0.39,
Internal Audit,2025-10-01,Sysplex Coupling,1,1671.71,2.47,
Internal Audit,2025-10-01,Tape Virtualisation,2,4426.38,6.53,
Internal Audit,2025-10-01,Tomcat,3,1099.77,1.62,
Internal Audit,2025-10-01,VSAM Storage,3,12299.17,18.16,
Internal Audit,2025-10-01,WebSphere Application Server,2,126.78,0.19,
Internal Audit,2025-10-01,Windows Server,2,707.35,1.04,
Internal Audit,2025-10-01,z/OS Connect,2,5828.31,8.6,
Internal Audit,2025-11-01,COBOL Batch,2,6371.1,10.13,-7.58
Internal Audit,2025-11-01,Compute Instances,2,696.83,1.11,-5.27
Internal Audit,2025-11-01,Container Registry,1,75.73,0.12,-3.99
Internal Audit,2025-11-01,Data Warehouse,1,80.29,0.13,-5.97
Internal Audit,2025-11-01,IMS Transaction Manager,3,18936.95,30.12,-8.12
Internal Audit,2025-11-01,JCL Scheduler,2,5065.69,8.06,-1.67
Internal Audit,2025-11-01,Kubernetes Service,1,535.39,0.85,-4.42
Internal Audit,2025-11-01,Log Analytics,3,226.78,0.36,-6.61
Internal Audit,2025-11-01,Managed PostgreSQL,4,309.39,0.49,-4.75
Internal Audit,2025-11-01,Managed Redis,2,514.37,0.82,-5.9
Internal Audit,2025-11-01,Message Queue,2,234.47,0.37,-5.13
Internal Audit,2025-11-01,Nagios Monitoring,3,416.46,0.66,-6.51
Internal Audit,2025-11-01,NetApp Storage,1,675.56,1.07,-6.58
Internal Audit,2025-11-01,RACF Security,1,1475.19,2.35,-6.33
Internal Audit,2025-11-01,SMF Analytics,3,2627.86,4.18,-8.74
Internal Audit,2025-11-01,Secrets Manager,1,208.28,0.33,-3.73
Internal Audit,2025-11-01,Serverless Functions,2,248.46,0.4,-4.82
Internal Audit,2025-11-01,Sysplex Coupling,1,1502.75,2.39,-10.11
Internal Audit,2025-11-01,Tape Virtualisation,2,4080.36,6.49,-7.82
Internal Audit,2025-11-01,Tomcat,3,1047.06,1.67,-4.79
Internal Audit,2025-11-01,VSAM Storage,3,11354.03,18.06,-7.68
Internal Audit,2025-11-01,WebSphere Application Server,2,119.13,0.19,-6.03
Internal Audit,2025-11-01,Windows Server,2,648.79,1.03,-8.28
Internal Audit,2025-11-01,z/OS Connect,2,5421.14,8.62,-6.99
Internal Audit,2025-12-01,COBOL Batch,2,7041.92,9.98,10.53
Internal Audit,2025-12-01,Compute Instances,2,720.73,1.02,3.43
Internal Audit,2025-12-01,Container Registry,1,79.94,0.11,5.56
Internal Audit,2025-12-01,Data Warehouse,1,85.82,0.12,6.89
Internal Audit,2025-12-01,IMS Transaction Manager,3,21448.92,30.39,13.26
Internal Audit,2025-12-01,JCL Scheduler,2,5308.43,7.52,4.79
Internal Audit,2025-12-01,Kubernetes Service,1,577.94,0.82,7.95
Internal Audit,2025-12-01,Log Analytics,3,243.87,0.35,7.54
Internal Audit,2025-12-01,Managed PostgreSQL,4,318.44,0.45,2.93
Internal Audit,2025-12-01,Managed Redis,2,557.66,0.79,8.42
Internal Audit,2025-12-01,Message Queue,2,251.7,0.36,7.35
Internal Audit,2025-12-01,Nagios Monitoring,3,443.91,0.63,6.59
Internal Audit,2025-12-01,NetApp Storage,1,674.16,0.96,-0.21
Internal Audit,2025-12-01,RACF Security,1,1755.59,2.49,19.01
Internal Audit,2025-12-01,SMF Analytics,3,2952.44,4.18,12.35
Internal Audit,2025-12-01,Secrets Manager,1,229.57,0.33,10.22
Internal Audit,2025-12-01,Serverless Functions,2,264.24,0.37,6.35
Internal Audit,2025-12-01,Sysplex Coupling,1,1721.66,2.44,14.57
Internal Audit,2025-12-01,Tape Virtualisation,2,4848.53,6.87,18.83
Internal Audit,2025-12-01,Tomcat,3,1097.98,1.56,4.86
Internal Audit,2025-12-01,VSAM Storage,3,12983.6,18.4,14.35
Internal Audit,2025-12-01,WebSphere Application Server,2,129.02,0.18,8.3
Internal Audit,2025-12-01,Windows Server,2,705.32,1.0,8.71
Internal Audit,2025-12-01,z/OS Connect,2,6137.8,8.7,13.22
Internal Audit,2026-01-01,COBOL Batch,2,6580.14,9.97,-6.56
Internal Audit,2026-01-01,Compute Instances,2,721.68,1.09,0.13
Internal Audit,2026-01-01,Container Registry,1,78.56,0.12,-1.73
Internal Audit,2026-01-01,Data Warehouse,1,82.7,0.13,-3.64
Internal Audit,2026-01-01,IMS Transaction Manager,3,20343.09,30.82,-5.16
Internal Audit,2026-01-01,JCL Scheduler,2,5137.74,7.78,-3.22
Internal Audit,2026-01-01,Kubernetes Service,1,565.28,0.86,-2.19
Internal Audit,2026-01-01,Log Analytics,3,239.04,0.36,-1.98
Internal Audit,2026-01-01,Managed PostgreSQL,4,319.71,0.48,0.4
Internal Audit,2026-01-01,Managed Redis,2,545.52,0.83,-2.18
Internal Audit,2026-01-01,Message Queue,2,240.7,0.36,-4.37
Internal Audit,2026-01-01,Nagios Monitoring,3,437.61,0.66,-1.42
Internal Audit,2026-01-01,NetApp Storage,1,697.03,1.06,3.39
Internal Audit,2026-01-01,RACF Security,1,1527.15,2.31,-13.01
Internal Audit,2026-01-01,SMF Analytics,3,2775.39,4.2,-6.0
Internal Audit,2026-01-01,Secrets Manager,1,226.12,0.34,-1.5
Internal Audit,2026-01-01,Serverless Functions,2,263.4,0.4,-0.32
Internal Audit,2026-01-01,Sysplex Coupling,1,1555.99,2.36,-9.62
Internal Audit,2026-01-01,Tape Virtualisation,2,4230.0,6.41,-12.76
Internal Audit,2026-01-01,Tomcat,3,1105.97,1.68,0.73
Internal Audit,2026-01-01,VSAM Storage,3,11850.66,17.95,-8.73
Internal Audit,2026-01-01,WebSphere Application Server,2,123.79,0.19,-4.05
Internal Audit,2026-01-01,Windows Server,2,704.11,1.07,-0.17
Internal Audit,2026-01-01,z/OS Connect,2,5657.51,8.57,-7.83
Internal Audit,2026-02-01,COBOL Batch,2,5983.71,9.96,-9.06
Internal Audit,2026-02-01,Compute Instances,2,666.61,1.11,-7.63
Internal Audit,2026-02-01,Container Registry,1,69.66,0.12,-11.33
Internal Audit,2026-02-01,Data Warehouse,1,77.15,0.13,-6.71
Internal Audit,2026-02-01,IMS Transaction Manager,3,18124.55,30.18,-10.91
Internal Audit,2026-02-01,JCL Scheduler,2,4812.09,8.01,-6.34
Internal Audit,2026-02-01,Kubernetes Service,1,504.09,0.84,-10.82
Internal Audit,2026-02-01,Log Analytics,3,214.37,0.36,-10.32
Internal Audit,2026-02-01,Managed PostgreSQL,4,290.05,0.48,-9.28
Internal Audit,2026-02-01,Managed Redis,2,489.55,0.82,-10.26
Internal Audit,2026-02-01,Message Queue,2,225.26,0.38,-6.41
Internal Audit,2026-02-01,Nagios Monitoring,3,396.49,0.66,-9.4
Internal Audit,2026-02-01,NetApp Storage,1,632.01,1.05,-9.33
Internal Audit,2026-02-01,RACF Security,1,1410.86,2.35,-7.61
Internal Audit,2026-02-01,SMF Analytics,3,2522.34,4.2,-9.12
Internal Audit,2026-02-01,Secrets Manager,1,199.61,0.33,-11.72
Internal Audit,2026-02-01,Serverless Functions,2,237.31,0.4,-9.91
Internal Audit,2026-02-01,Sysplex Coupling,1,1461.55,2.43,-6.07
Internal Audit,2026-02-01,Tape Virtualisation,2,3945.6,6.57,-6.72
Internal Audit,2026-02-01,Tomcat,3,1016.25,1.69,-8.11
Internal Audit,2026-02-01,VSAM Storage,3,10847.01,18.06,-8.47
Internal Audit,2026-02-01,WebSphere Application Server,2,113.7,0.19,-8.15
Internal Audit,2026-02-01,Windows Server,2,632.13,1.05,-10.22
Internal Audit,2026-02-01,z/OS Connect,2,5175.78,8.62,-8.51
Internal Audit,2026-03-01,COBOL Batch,2,6994.24,10.05,16.89
Internal Audit,2026-03-01,Compute Instances,2,714.65,1.03,7.21
Internal Audit,2026-03-01,Container Registry,1,77.73,0.11,11.58
Internal Audit,2026-03-01,Data Warehouse,1,83.69,0.12,8.48
Internal Audit,2026-03-01,IMS Transaction Manager,3,21274.48,30.57,17.38
Internal Audit,2026-03-01,JCL Scheduler,2,5467.98,7.86,13.63
Internal Audit,2026-03-01,Kubernetes Service,1,548.39,0.79,8.79
Internal Audit,2026-03-01,Log Analytics,3,241.28,0.35,12.55
Internal Audit,2026-03-01,Managed PostgreSQL,4,317.56,0.46,9.48
Internal Audit,2026-03-01,Managed Redis,2,531.9,0.76,8.65
Internal Audit,2026-03-01,Message Queue,2,246.73,0.35,9.53
Internal Audit,2026-03-01,Nagios Monitoring,3,437.62,0.63,10.37
Internal Audit,2026-03-01,NetApp Storage,1,708.07,1.02,12.03
Internal Audit,2026-03-01,RACF Security,1,1669.31,2.4,18.32
Internal Audit,2026-03-01,SMF Analytics,3,2868.52,4.12,13.72
Internal Audit,2026-03-01,Secrets Manager,1,224.86,0.32,12.65
Internal Audit,2026-03-01,Serverless Functions,2,260.47,0.37,9.76
