region,alert_date,alert_level,in_alert_season,consecutive_days_at_level,issued_at
East of England,2024-06-01,Green,True,259,2024-06-01T09:00:00
East of England,2024-06-02,Green,True,260,2024-06-02T09:00:00
East of England,2024-06-03,Green,True,261,2024-06-03T09:00:00
East of England,2024-06-04,Yellow,True,1,2024-06-04T09:00:00
East of England,2024-06-05,Green,True,1,2024-06-05T09:00:00
East of England,2024-06-06,Green,True,2,2024-06-06T09:00:00
East of England,2024-06-07,Green,True,3,2024-06-07T09:00:00
East of England,2024-06-08,Green,True,4,2024-06-08T09:00:00
East of England,2024-06-09,Green,True,5,2024-06-09T09:00:00
East of England,2024-06-10,Green,True,6,2024-06-10T09:00:00
East of England,2024-06-11,Yellow,True,1,2024-06-11T09:00:00
East of England,2024-06-12,Green,True,1,2024-06-12T09:00:00
East of England,2024-06-13,Green,True,2,2024-06-13T09:00:00
East of England,2024-06-14,Green,True,3,2024-06-14T09:00:00
East of England,2024-06-15,Green,True,4,2024-06-15T09:00:00
East of England,2024-06-16,Green,True,5,2024-06-16T09:00:00
East of England,2024-06-17,Green,True,6,2024-06-17T09:00:00
East of England,2024-06-18,Green,True,7,2024-06-18T09:00:00
East of England,2024-06-19,Green,True,8,2024-06-19T09:00:00
East of England,2024-06-20,Green,True,9,2024-06-20T09:00:00
East of England,2024-06-21,Green,True,10,2024-06-21T09:00:00
East of England,2024-06-22,Green,True,11,2024-06-22T09:00:00
East of England,2024-06-23,Yellow,True,1,2024-06-23T09:00:00
East of England,2024-06-24,Green,True,1,2024-06-24T09:00:00
East of England,2024-06-25,Green,True,2,2024-06-25T09:00:00
East of England,2024-06-26,Yellow,True,1,2024-06-26T09:00:00
East of England,2024-06-27,Green,True,1,2024-06-27T09:00:00
East of England,2024-06-28,Green,True,2,2024-06-28T09:00:00
East of England,2024-06-29,Green,True,3,2024-06-29T09:00:00
East of England,2024-06-30,Green,True,4,2024-06-30T09:00:00
East of England,2024-07-01,Green,True,5,2024-07-01T09:00:00
East of England,2024-07-02,Green,True,6,2024-07-02T09:00:00
East of England,2024-07-03,Green,True,7,2024-07-03T09:00:00
East of England,2024-07-04,Yellow,True,1,2024-07-04T09:00:00
East of England,2024-07-05,Green,True,1,2024-07-05T09:00:00
East of England,2024-07-06,Green,True,2,2024-07-06T09:00:00
East of England,2024-07-07,Yellow,True,1,2024-07-07T09:00:00
East of England,2024-07-08,Green,True,1,2024-07-08T09:00:00
East of England,2024-07-09,Green,True,2,2024-07-09T09:00:00
East of England,2024-07-10,Green,True,3,2024-07-10T09:00:00
East of England,2024-07-11,Green,True,4,2024-07-11T09:00:00
East of England,2024-07-12,Green,True,5,2024-07-12T09:00:00
East of England,2024-07-13,Green,True,6,2024-07-13T09:00:00
East of England,2024-07-14,Green,True,7,2024-07-14T09:00:00
East of England,2024-07-15,Amber,True,1,2024-07-15T09:00:00
East of England,2024-07-16,Green,True,1,2024-07-16T09:00:00
East of England,2024-07-17,Green,True,2,2024-07-17T09:00:00
East of England,2024-07-18,Green,True,3,2024-07-18T09:00:00
East of England,2024-07-19,Green,True,4,2024-07-19T09:00:00
East of England,2024-07-20,Yellow,True,1,2024-07-20T09:00:00
East of England,2024-07-21,Green,True,1,2024-07-21T09:00:00
East of England,2024-07-22,Green,True,2,2024-07-22T09:00:00
East of England,2024-07-23,Green,True,3,2024-07-23T09:00:00
East of England,2024-07-24,Green,True,4,2024-07-24T09:00:00
East of England,2024-07-25,Green,True,5,2024-07-25T09:00:00
East of England,2024-07-26,Green,True,6,2024-07-26T09:00:00
East of England,2024-07-27,Green,True,7,2024-07-27T09:00:00
East of England,2024-07-28,Green,True,8,2024-07-28T09:00:00
East of England,2024-07-29,Green,True,9,2024-07-29T09:00:00
East of England,2024-07-30,Green,True,10,2024-07-30T09:00:00
East of England,2024-07-31,Yellow,True,1,2024-07-31T09:00:00
East of England,2024-08-01,Green,True,1,2024-08-01T09:00:00
East of England,2024-08-02,Green,True,2,2024-08-02T09:00:00
East of England,2024-08-03,Amber,True,1,2024-08-03T09:00:00
East of England,2024-08-04,Green,True,1,2024-08-04T09:00:00
East of England,2024-08-05,Green,True,2,2024-08-05T09:00:00
East of England,2024-08-06,Green,True,3,2024-08-06T09:00:00
East of England,2024-08-07,Green,True,4,2024-08-07T09:00:00
East of England,2024-08-08,Yellow,True,1,2024-08-08T09:00:00
East of England,2024-08-09,Green,True,1,2024-08-09T09:00:00
East of England,2024-08-10,Amber,True,1,2024-08-10T09:00:00
East of England,2024-08-11,Green,True,1,2024-08-11T09:00:00
East of England,2024-08-12,Green,True,2,2024-08-12T09:00:00
East of England,2024-08-13,Green,True,3,2024-08-13T09:00:00
East of England,2024-08-14,Yellow,True,1,2024-08-14T09:00:00
East of England,2024-08-15,Green,True,1,2024-08-15T09:00:00
East of England,2024-08-16,Green,True,2,2024-08-16T09:00:00
East of England,2024-08-17,Green,True,3,2024-08-17T09:00:00
East of England,2024-08-18,Green,True,4,2024-08-18T09:00:00
East of England,2024-08-19,Amber,True,1,2024-08-19T09:00:00
East of England,2024-08-20,Green,True,1,2024-08-20T09:00:00
East of England,2024-08-21,Green,True,2,2024-08-21T09:00:00
East of England,2024-08-22,Green,True,3,2024-08-22T09:00:00
East of England,2024-08-23,Green,True,4,2024-08-23T09:00:00
East of England,2024-08-24,Green,True,5,2024-08-24T09:00:00
East of England,2024-08-25,Green,True,6,2024-08-25T09:00:00
East of England,2024-08-26,Green,True,7,2024-08-26T09:00:00
East of England,2024-08-27,Green,True,8,2024-08-27T09:00:00
East of England,2024-08-28,Green,True,9,2024-08-28T09:00:00
East of England,2024-08-29,Green,True,10,2024-08-29T09:00:00
East of England,2024-08-30,Green,True,11,2024-08-30T09:00:00
East of England,2024-08-31,Green,True,12,2024-08-31T09:00:00
East of England,2024-09-01,Green,True,13,2024-09-01T09:00:00
East of England,2024-09-02,Green,True,14,2024-09-02T09:00:00
East of England,2024-09-03,Yellow,True,1,2024-09-03T09:00:00
East of England,2024-09-04,Green,True,1,2024-09-04T09:00:00
East of England,2024-09-05,Green,True,2,2024-09-05T09:00:00
East of England,2024-09-06,Green,True,3,2024-09-06T09:00:00
East of England,2024-09-07,Green,True,4,2024-09-07T09:00:00
East of England,2024-09-08,Green,True,5,2024-09-08T09:00:00
East of England,2024-09-09,Green,True,6,2024-09-09T09:00:00
East of England,2024-09-10,Green,True,7,2024-09-10T09:00:00
East of England,2024-09-11,Green,True,8,2024-09-11T09:00:00
East of England,2024-09-12,Amber,True,1,2024-09-12T09:00:00
East of England,2024-09-13,Green,True,1,2024-09-13T09:00:00
East of England,2024-09-14,Green,True,2,2024-09-14T09:00:00
East of England,2024-09-15,Green,True,3,2024-09-15T09:00:00
East of England,2024-09-16,Green,True,4,2024-09-16T09:00:00
East of England,2024-09-17,Green,True,5,2024-09-17T09:00:00
East of England,2024-09-18,Green,True,6,2024-09-18T09:00:00
East of England,2024-09-19,Green,True,7,2024-09-19T09:00:00
East of England,2024-09-20,Green,True,8,2024-09-20T09:00:00
East of England,2024-09-21,Green,True,9,2024-09-21T09:00:00
East of England,2024-09-22,Green,True,10,2024-09-22T09:00:00
East of England,2024-09-23,Green,True,11,2024-09-23T09:00:00
East of England,2024-09-24,Green,True,12,2024-09-24T09:00:00
East of England,2024-09-25,Green,True,13,2024-09-25T09:00:00
East of England,2024-09-26,Green,True,14,2024-09-26T09:00:00
East of England,2024-09-27,Green,True,15,2024-09-27T09:00:00
East of England,2024-09-28,Red,True,1,2024-09-28T09:00:00
East of England,2024-09-29,Green,True,1,2024-09-29T09:00:00
East of England,2024-09-30,Green,True,2,2024-09-30T09:00:00
East of England,2024-10-01,Green,False,3,2024-10-01T09:00:00
East of England,2024-10-02,Green,False,4,2024-10-02T09:00:00
East of England,2024-10-03,Green,False,5,2024-10-03T09:00:00
East of England,2024-10-04,Green,False,6,2024-10-04T09:00:00
East of England,2024-10-05,Green,False,7,2024-10-05T09:00:00
East of England,2024-10-06,Green,False,8,2024-10-06T09:00:00
East of England,2024-10-07,Green,False,9,2024-10-07T09:00:00
East of England,2024-10-08,Green,False,10,2024-10-08T09:00:00
East of England,2024-10-09,Green,False,11,2024-10-09T09:00:00
East of England,2024-10-10,Green,False,12,2024-10-10T09:00:00
East of England,2024-10-11,Green,False,13,2024-10-11T09:00:00
East of England,2024-10-12,Green,False,14,2024-10-12T09:00:00
East of England,2024-10-13,Green,False,15,2024-10-13T09:00:00
East of England,2024-10-14,Green,False,16,2024-10-14T09:00:00
East of England,2024-10-15,Green,False,17,2024-10-15T09:00:00
East of England,2024-10-16,Green,False,18,2024-10-16T09:00:00
East of England,2024-10-17,Green,False,19,2024-10-17T09:00:00
East of England,2024-10-18,Green,False,20,2024-10-18T09:00:00
East of England,2024-10-19,Green,False,21,2024-10-19T09:00:00
East of England,2024-10-20,Green,False,22,2024-10-20T09:00:00
East of England,2024-10-21,Green,False,23,2024-10-21T09:00:00
East of England,2024-10-22,Green,False,24,2024-10-22T09:00:00
East of England,2024-10-23,Green,False,25,2024-10-23T09:00:00
East of England,2024-10-24,Green,False,26,2024-10-24T09:00:00
East of England,2024-10-25,Green,False,27,2024-10-25T09:00:00
East of England,2024-10-26,Green,False,28,2024-10-26T09:00:00
East of England,2024-10-27,Green,False,29,2024-10-27T09:00:00
East of England,2024-10-28,Green,False,30,2024-10-28T09:00:00
East of England,2024-10-29,Green,False,31,2024-10-29T09:00:00
East of England,2024-10-30,Green,False,32,2024-10-30T09:00:00
East of England,2024-10-31,Green,False,33,2024-10-31T09:00:00
East of England,2024-11-01,Green,False,34,2024-11-01T09:00:00
East of England,2024-11-02,Green,False,35,2024-11-02T09:00:00
East of England,2024-11-03,Green,False,36,2024-11-03T09:00:00
East of England,2024-11-04,Green,False,37,2024-11-04T09:00:00
East of England,2024-11-05,Green,False,38,2024-11-05T09:00:00
East of England,2024-11-06,Green,False,39,2024-11-06T09:00:00
East of England,2024-11-07,Green,False,40,2024-11-07T09:00:00
East of England,2024-11-08,Green,False,41,2024-11-08T09:00:00
East of England,2024-11-09,Green,False,42,2024-11-09T09:00:00
East of England,2024-11-10,Green,False,43,2024-11-10T09:00:00
East of England,2024-11-11,Green,False,44,2024-11-11T09:00:00
East of England,2024-11-12,Green,False,45,2024-11-12T09:00:00
East of England,2024-11-13,Green,False,46,2024-11-13T09:00:00
East of England,2024-11-14,Green,False,47,2024-11-14T09:00:00
East of England,2024-11-15,Green,False,48,2024-11-15T09:00:00
East of England,2024-11-16,Green,False,49,2024-11-16T09:00:00
East of England,2024-11-17,Green,False,50,2024-11-17T09:00:00
East of England,2024-11-18,Green,False,51,2024-11-18T09:00:00
East of England,2024-11-19,Green,False,52,2024-11-19T09:00:00
East of England,2024-11-20,Green,False,53,2024-11-20T09:00:00
East of England,2024-11-21,Green,False,54,2024-11-21T09:00:00
East of England,2024-11-22,Green,False,55,2024-11-22T09:00:00
East of England,2024-11-23,Green,False,56,2024-11-23T09:00:00
East of England,2024-11-24,Green,False,57,2024-11-24T09:00:00
East of England,2024-11-25,Green,False,58,2024-11-25T09:00:00
East of England,2024-11-26,Green,False,59,2024-11-26T09:00:00
East of England,2024-11-27,Green,False,60,2024-11-27T09:00:00
East of England,2024-11-28,Green,False,61,2024-11-28T09:00:00
East of England,2024-11-29,Green,False,62,2024-11-29T09:00:00
East of England,2024-11-30,Green,False,63,2024-11-30T09:00:00
East of England,2024-12-01,Green,False,64,2024-12-01T09:00:00
East of England,2024-12-02,Green,False,65,2024-12-02T09:00:00
East of England,2024-12-03,Green,False,66,2024-12-03T09:00:00
East of England,2024-12-04,Green,False,67,2024-12-04T09:00:00
East of England,2024-12-05,Green,False,68,2024-12-05T09:00:00
East of England,2024-12-06,Green,False,69,2024-12-06T09:00:00
East of England,2024-12-07,Green,False,70,2024-12-07T09:00:00
East of England,2024-12-08,Green,False,71,2024-12-08T09:00:00
East of England,2024-12-09,Green,False,72,2024-12-09T09:00:00
East of England,2024-12-10,Green,False,73,2024-12-10T09:00:00
East of England,2024-12-11,Green,False,74,2024-12-11T09:00:00
East of England,2024-12-12,Green,False,75,2024-12-12T09:00:00
East of England,2024-12-13,Green,False,76,2024-12-13T09:00:00
East of England,2024-12-14,Green,False,77,2024-12-14T09:00:00
East of England,2024-12-15,Green,False,78,2024-12-15T09:00:00
East of England,2024-12-16,Green,False,79,2024-12-16T09:00:00
East of England,2024-12-17,Green,False,80,2024-12-17T09:00:00
East of England,2024-12-18,Green,False,81,2024-12-18T09:00:00
East of England,2024-12-19,Green,False,82,2024-12-19T09:00:00
East of England,2024-12-20,Green,False,83,2024-12-20T09:00:00
East of England,2024-12-21,Green,False,84,2024-12-21T09:00:00
East of England,2024-12-22,Green,False,85,2024-12-22T09:00:00
East of England,2024-12-23,Green,False,86,2024-12-23T09:00:00
East of England,2024-12-24,Green,False,87,2024-12-24T09:00:00
East of England,2024-12-25,Green,False,88,2024-12-25T09:00:00
East of England,2024-12-26,Green,False,89,2024-12-26T09:00:00
East of England,2024-12-27,Green,False,90,2024-12-27T09:00:00
East of England,2024-12-28,Green,False,91,2024-12-28T09:00:00
East of England,2024-12-29,Green,False,92,2024-12-29T09:00:00
East of England,2024-12-30,Green,False,93,2024-12-30T09:00:00
East of England,2024-12-31,Green,False,94,2024-12-31T09:00:00
East of England,2025-01-01,Green,False,95,2025-01-01T09:00:00
East of England,2025-01-02,Green,False,96,2025-01-02T09:00:00
East of England,2025-01-03,Green,False,97,2025-01-03T09:00:00
East of England,2025-01-04,Green,False,98,2025-01-04T09:00:00
East of England,2025-01-05,Green,False,99,2025-01-05T09:00:00
East of England,2025-01-06,Green,False,100,2025-01-06T09:00:00
East of England,2025-01-07,Green,False,101,2025-01-07T09:00:00
East of England,2025-01-08,Green,False,102,2025-01-08T09:00:00
East of England,2025-01-09,Green,False,103,2025-01-09T09:00:00
East of England,2025-01-10,Green,False,104,2025-01-10T09:00:00
East of England,2025-01-11,Green,False,105,2025-01-11T09:00:00
East of England,2025-01-12,Green,False,106,2025-01-12T09:00:00
East of England,2025-01-13,Green,False,107,2025-01-13T09:00:00
East of England,2025-01-14,Green,False,108,2025-01-14T09:00:00
East of England,2025-01-15,Green,False,109,2025-01-15T09:00:00
East of England,2025-01-16,Green,False,110,2025-01-16T09:00:00
East of England,2025-01-17,Green,False,111,2025-01-17T09:00:00
East of England,2025-01-18,Green,False,112,2025-01-18T09:00:00
East of England,2025-01-19,Green,False,113,2025-01-19T09:00:00
East of England,2025-01-20,Green,False,114,2025-01-20T09:00:00
East of England,2025-01-21,Green,False,115,2025-01-21T09:00:00
East of England,2025-01-22,Green,False,116,2025-01-22T09:00:00
East of England,2025-01-23,Green,False,117,2025-01-23T09:00:00
East of England,2025-01-24,Green,False,118,2025-01-24T09:00:00
East of England,2025-01-25,Green,False,119,2025-01-25T09:00:00
East of England,2025-01-26,Green,False,120,2025-01-26T09:00:00
East of England,2025-01-27,Green,False,121,2025-01-27T09:00:00
East of England,2025-01-28,Green,False,122,2025-01-28T09:00:00
East of England,2025-01-29,Green,False,123,2025-01-29T09:00:00
East of England,2025-01-30,Green,False,124,2025-01-30T09:00:00
East of England,2025-01-31,Green,False,125,2025-01-31T09:00:00
East of England,2025-02-01,Green,False,126,2025-02-01T09:00:00
East of England,2025-02-02,Green,False,127,2025-02-02T09:00:00
East of England,2025-02-03,Green,False,128,2025-02-03T09:00:00
East of England,2025-02-04,Green,False,129,2025-02-04T09:00:00
East of England,2025-02-05,Green,False,130,2025-02-05T09:00:00
East of England,2025-02-06,Green,False,131,2025-02-06T09:00:00
East of England,2025-02-07,Green,False,132,2025-02-07T09:00:00
East of England,2025-02-08,Green,False,133,2025-02-08T09:00:00
East of England,2025-02-09,Green,False,134,2025-02-09T09:00:00
East of England,2025-02-10,Green,False,135,2025-02-10T09:00:00
East of England,2025-02-11,Green,False,136,2025-02-11T09:00:00
East of England,2025-02-12,Green,False,137,2025-02-12T09:00:00
East of England,2025-02-13,Green,False,138,2025-02-13T09:00:00
East of England,2025-02-14,Green,False,139,2025-02-14T09:00:00
East of England,2025-02-15,Green,False,140,2025-02-15T09:00:00
East of England,2025-02-16,Green,False,141,2025-02-16T09:00:00
East of England,2025-02-17,Green,False,142,2025-02-17T09:00:00
East of England,2025-02-18,Green,False,143,2025-02-18T09:00:00
East of England,2025-02-19,Green,False,144,2025-02-19T09:00:00
East of England,2025-02-20,Green,False,145,2025-02-20T09:00:00
East of England,2025-02-21,Green,False,146,2025-02-21T09:00:00
East of England,2025-02-22,Green,False,147,2025-02-22T09:00:00
East of England,2025-02-23,Green,False,148,2025-02-23T09:00:00
